#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,4,1	302	313836223	SUM	days	seconds	0.410113	0.000500	0.081794	0.000000
rationalPower1,4,4,1	302	313836223	SUM	days	minutes	0.026282	0.000500	0.002803	0.000000
rationalPower1,4,4,1	302	313836223	SUM	days	hours	0.004320	0.000500	0.000171	0.000000
rationalPower1,4,4,1	302	313836223	SUM	days	days	0.000234	0.000500	0.000009	0.000000
rationalPower1,4,4,1	302	313836223	SUM	days	months	0.000027	0.000500	0.000001	0.000000
rationalPower1,4,4,1	302	313836223	SUM	months	seconds	0.237794	0.000500	0.081806	0.000000
rationalPower1,4,4,1	302	313836223	SUM	months	minutes	0.034933	0.000500	0.002815	0.000000
rationalPower1,4,4,1	302	313836223	SUM	months	hours	0.007036	0.000500	0.000176	0.000000
rationalPower1,4,4,1	302	313836223	SUM	months	days	0.000483	0.000500	0.000014	0.000000
rationalPower1,4,4,1	302	313836223	SUM	months	months	0.000023	0.000000	0.000001	0.000000
rationalPower1,4,4,1	302	313836223	SUM	years	seconds	0.984674	0.000000	2.000000	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	subsecond	seconds	0.144599	0.000500	0.310335	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	subsecond	minutes	0.003685	0.000500	0.023954	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	subsecond	hours	0.000514	0.002500	0.002631	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	subsecond	days	0.000057	0.000500	0.000392	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	subsecond	months	0.000008	0.001000	0.000049	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	subsecond	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	seconds	seconds	0.077932	0.000500	0.801967	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	seconds	minutes	0.003228	0.000500	0.018128	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	seconds	hours	0.000535	0.000500	0.002144	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	seconds	days	0.000041	0.000500	0.000368	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	seconds	months	0.000008	0.001500	0.000049	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	minutes	seconds	0.179795	0.000500	1.066786	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	minutes	minutes	0.010034	0.000500	0.047472	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	minutes	hours	0.000521	0.000500	0.002311	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	minutes	days	0.000051	0.000500	0.000270	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	minutes	months	0.000009	0.002500	0.000054	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	hours	seconds	0.159769	0.000500	1.114134	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	hours	minutes	0.018576	0.000500	0.099057	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	hours	hours	0.000905	0.000500	0.005647	0.000000
rationalPower1,4,8,1	521	313836223	COUNT	hours	days	0.000062	0.000500	0.000311	0.000000
