#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:mean	ci-width:mean	ci-miss-rate
rationalPower1,1,8,1	102483	313814094	SUM	hours	months	0.000000	0.027510	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	days	seconds	0.075799	0.000002	0.047855	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	days	minutes	0.002512	0.000006	0.000368	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	days	hours	0.000086	0.000157	0.000013	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	days	days	0.000003	0.003759	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	days	months	0.000000	0.016379	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	months	seconds	0.051586	0.000003	0.048287	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	months	minutes	0.002887	0.000003	0.000461	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	months	hours	0.000113	0.000024	0.000017	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	months	days	0.000004	0.001125	0.000001	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	months	months	0.000000	0.014727	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	years	seconds	0.984677	0.000000	2.000000	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	subsecond	seconds	0.004901	0.000017	0.015538	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	subsecond	minutes	0.000180	0.000153	0.000704	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	subsecond	hours	0.000013	0.000652	0.000074	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	subsecond	days	0.000001	0.006483	0.000005	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	subsecond	months	0.000000	0.053545	0.000001	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	subsecond	years	0.000000	0.101000	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	seconds	seconds	0.008087	0.000006	0.073482	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	seconds	minutes	0.000203	0.000199	0.000972	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	seconds	hours	0.000016	0.001149	0.000074	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	seconds	days	0.000001	0.007561	0.000006	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	seconds	months	0.000000	0.025869	0.000001	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	seconds	years	0.000000	0.047000	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	minutes	seconds	0.020789	0.000003	0.127193	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	minutes	minutes	0.000355	0.000080	0.001723	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	minutes	hours	0.000018	0.001074	0.000084	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	minutes	days	0.000001	0.006300	0.000006	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	minutes	months	0.000000	0.027895	0.000001	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	hours	seconds	0.033934	0.000022	0.207906	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	hours	minutes	0.000730	0.000042	0.003779	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	hours	hours	0.000022	0.000758	0.000139	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	hours	days	0.000001	0.005355	0.000007	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	hours	months	0.000000	0.029138	0.000001	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	days	seconds	0.051267	0.000001	0.279263	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	days	minutes	0.001889	0.000019	0.008525	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	days	hours	0.000061	0.000067	0.000299	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	days	days	0.000002	0.003599	0.000011	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	days	months	0.000000	0.024013	0.000001	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	months	seconds	0.045866	0.000002	0.311501	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	months	minutes	0.002729	0.000000	0.014805	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	months	hours	0.000103	0.000071	0.000553	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	months	days	0.000004	0.001100	0.000020	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	months	months	0.000000	0.022076	0.000002	0.000000
rationalPower1,1,16,1	145353	313814094	COUNT	years	seconds	0.495081	0.000000	2.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	subsecond	seconds	0.005960	0.000034	0.004266	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	subsecond	minutes	0.000216	0.000203	0.000097	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	subsecond	hours	0.000015	0.003130	0.000006	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	subsecond	days	0.000001	0.013690	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	subsecond	months	0.000000	0.054545	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	subsecond	years	0.000000	0.101000	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	seconds	seconds	0.017498	0.000010	0.039692	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	seconds	minutes	0.000229	0.000181	0.000114	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	seconds	hours	0.000018	0.001694	0.000006	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	seconds	days	0.000001	0.007491	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	seconds	months	0.000000	0.026337	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	seconds	years	0.000000	0.090000	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	minutes	seconds	0.033865	0.000002	0.042672	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	minutes	minutes	0.000408	0.000061	0.000152	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	minutes	hours	0.000021	0.001023	0.000006	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	minutes	days	0.000001	0.006496	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	minutes	months	0.000000	0.027424	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	hours	seconds	0.050650	0.000001	0.045727	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	hours	minutes	0.000818	0.000030	0.000225	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	hours	hours	0.000027	0.000552	0.000008	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	hours	days	0.000002	0.011436	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	hours	months	0.000000	0.028407	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	days	seconds	0.074854	0.000002	0.047482	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	days	minutes	0.002179	0.000044	0.000336	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	days	hours	0.000075	0.000129	0.000012	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	days	days	0.000003	0.004900	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	days	months	0.000000	0.035110	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	months	seconds	0.056286	0.000042	0.048267	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	months	minutes	0.003116	0.000045	0.000447	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	months	hours	0.000113	0.000221	0.000016	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	months	days	0.000004	0.002254	0.000001	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	months	months	0.000000	0.021939	0.000000	0.000000
rationalPower1,1,16,1	145353	313814094	SUM	years	seconds	0.984724	0.000000	2.000000	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	subsecond	seconds	0.004252	0.000017	0.012824	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	subsecond	minutes	0.000169	0.000153	0.000709	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	subsecond	hours	0.000010	0.003087	0.000059	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	subsecond	days	0.000001	0.018793	0.000004	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	subsecond	months	0.000000	0.079091	0.000001	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	subsecond	years	0.000000	0.100000	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	seconds	seconds	0.006055	0.000009	0.065417	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	seconds	minutes	0.000163	0.000130	0.000818	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	seconds	hours	0.000011	0.001954	0.000060	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	seconds	days	0.000001	0.009441	0.000005	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	seconds	months	0.000000	0.041681	0.000001	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	seconds	years	0.000000	0.071000	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	minutes	seconds	0.017417	0.000003	0.114313	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	minutes	minutes	0.000302	0.000071	0.001466	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	minutes	hours	0.000014	0.002810	0.000069	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	minutes	days	0.000001	0.009387	0.000005	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	minutes	months	0.000000	0.046131	0.000001	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	hours	seconds	0.028691	0.000005	0.183465	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	hours	minutes	0.000528	0.000029	0.002958	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	hours	hours	0.000019	0.001051	0.000106	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	hours	days	0.000001	0.008036	0.000006	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	hours	months	0.000000	0.045134	0.000001	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	days	seconds	0.049388	0.000002	0.270093	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	days	minutes	0.001603	0.000006	0.007070	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	days	hours	0.000053	0.000123	0.000237	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	days	days	0.000002	0.006128	0.000009	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	days	months	0.000000	0.053636	0.000001	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	months	seconds	0.041844	0.000003	0.306672	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	months	minutes	0.001955	0.000005	0.012413	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	months	hours	0.000067	0.000237	0.000438	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	months	days	0.000003	0.003470	0.000016	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	months	months	0.000000	0.032288	0.000001	0.000000
rationalPower1,1,32,1	204829	313814094	COUNT	years	seconds	0.495088	0.000000	2.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	subsecond	seconds	0.005268	0.000017	0.004024	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	subsecond	minutes	0.000205	0.000169	0.000099	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	subsecond	hours	0.000014	0.001391	0.000005	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	subsecond	days	0.000001	0.018103	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	subsecond	months	0.000000	0.069636	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	subsecond	years	0.000000	0.158000	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	seconds	seconds	0.015741	0.000009	0.039169	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	seconds	minutes	0.000188	0.000164	0.000104	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	seconds	hours	0.000014	0.001523	0.000005	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	seconds	days	0.000001	0.015996	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	seconds	months	0.000000	0.053082	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	seconds	years	0.000000	0.116000	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	minutes	seconds	0.030236	0.000006	0.042048	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	minutes	minutes	0.000350	0.000097	0.000141	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	minutes	hours	0.000016	0.002074	0.000006	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	minutes	days	0.000001	0.014295	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	minutes	months	0.000000	0.041243	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	hours	seconds	0.046092	0.000004	0.044906	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	hours	minutes	0.000640	0.000022	0.000200	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	hours	hours	0.000025	0.000652	0.000007	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	hours	days	0.000001	0.015705	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	hours	months	0.000000	0.052095	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	days	seconds	0.069650	0.000005	0.047329	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	days	minutes	0.001864	0.000008	0.000308	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	days	hours	0.000064	0.000093	0.000010	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	days	days	0.000003	0.006400	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	days	months	0.000000	0.038608	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	months	seconds	0.052950	0.000002	0.048072	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	months	minutes	0.002301	0.000006	0.000409	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	months	hours	0.000077	0.000032	0.000014	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	months	days	0.000003	0.003643	0.000001	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	months	months	0.000000	0.030879	0.000000	0.000000
rationalPower1,1,32,1	204829	313814094	SUM	years	seconds	0.984762	0.000000	2.000000	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	subsecond	seconds	0.003932	0.000017	0.011183	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	subsecond	minutes	0.000110	0.000271	0.000539	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	subsecond	hours	0.000007	0.004826	0.000050	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	subsecond	days	0.000001	0.022000	0.000004	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	subsecond	months	0.000000	0.070818	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	subsecond	years	0.000000	0.116000	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	seconds	seconds	0.005501	0.000010	0.061240	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	seconds	minutes	0.000138	0.000247	0.000678	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	seconds	hours	0.000010	0.005959	0.000052	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	seconds	days	0.000001	0.024923	0.000004	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	seconds	months	0.000000	0.076586	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	seconds	years	0.000000	0.124000	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	minutes	seconds	0.016050	0.000003	0.103254	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	minutes	minutes	0.000259	0.000143	0.001232	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	minutes	hours	0.000013	0.005300	0.000059	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	minutes	days	0.000001	0.023940	0.000004	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	minutes	months	0.000000	0.079638	0.000001	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	hours	seconds	0.029227	0.000002	0.171921	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	hours	minutes	0.000479	0.000039	0.002685	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	hours	hours	0.000015	0.002204	0.000097	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	hours	days	0.000001	0.019487	0.000005	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	hours	months	0.000000	0.080292	0.000001	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	days	seconds	0.046244	0.000002	0.253320	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	days	minutes	0.001184	0.000006	0.006075	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	days	hours	0.000043	0.000214	0.000204	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	days	days	0.000001	0.009721	0.000008	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	days	months	0.000000	0.064574	0.000001	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	months	seconds	0.042215	0.000002	0.296180	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	months	minutes	0.001819	0.000005	0.010800	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	months	hours	0.000068	0.000047	0.000383	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	months	days	0.000002	0.004724	0.000014	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	months	months	0.000000	0.034833	0.000001	0.000000
rationalPower1,1,64,1	290491	313814094	COUNT	years	seconds	0.494979	0.000000	2.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	subsecond	seconds	0.005007	0.000017	0.003675	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	subsecond	minutes	0.000140	0.000305	0.000088	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	subsecond	hours	0.000011	0.015087	0.000005	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	subsecond	days	0.000001	0.060690	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	subsecond	months	0.000000	0.212818	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	subsecond	years	0.000000	0.302000	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	seconds	seconds	0.014988	0.000014	0.038841	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	seconds	minutes	0.000161	0.000427	0.000096	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	seconds	hours	0.000012	0.007325	0.000005	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	seconds	days	0.000001	0.025267	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	seconds	months	0.000000	0.083313	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	seconds	years	0.000000	0.130000	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	minutes	seconds	0.027953	0.000005	0.041492	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	minutes	minutes	0.000285	0.000218	0.000129	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	minutes	hours	0.000015	0.009906	0.000005	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	minutes	days	0.000001	0.024099	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	minutes	months	0.000000	0.077545	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	hours	seconds	0.044176	0.000002	0.044459	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	hours	minutes	0.000592	0.000073	0.000190	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	hours	hours	0.000019	0.006246	0.000007	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	hours	days	0.000001	0.018175	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	hours	months	0.000000	0.076854	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	days	seconds	0.068420	0.000002	0.046899	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	days	minutes	0.001428	0.000008	0.000285	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	days	hours	0.000052	0.000538	0.000010	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	days	days	0.000002	0.014012	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	days	months	0.000000	0.124016	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	months	seconds	0.050285	0.000005	0.047922	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	months	minutes	0.001993	0.000005	0.000381	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	months	hours	0.000068	0.000059	0.000013	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	months	days	0.000003	0.008125	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	months	months	0.000000	0.034515	0.000000	0.000000
rationalPower1,1,64,1	290491	313814094	SUM	years	seconds	0.984702	0.000000	2.000000	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	subsecond	seconds	0.003506	0.000034	0.009828	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	subsecond	minutes	0.000122	0.000644	0.000489	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	subsecond	hours	0.000010	0.007565	0.000043	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	subsecond	days	0.000001	0.052828	0.000003	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	subsecond	months	0.000000	0.166000	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	subsecond	years	0.000000	0.215000	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	seconds	seconds	0.004302	0.000020	0.056512	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	seconds	minutes	0.000116	0.000322	0.000576	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	seconds	hours	0.000008	0.008050	0.000042	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	seconds	days	0.000001	0.028518	0.000003	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	seconds	months	0.000000	0.154134	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	seconds	years	0.000000	0.210000	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	minutes	seconds	0.014563	0.000005	0.093758	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	minutes	minutes	0.000227	0.000191	0.001058	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	minutes	hours	0.000011	0.006613	0.000050	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	minutes	days	0.000001	0.029577	0.000003	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	minutes	months	0.000000	0.098772	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	hours	seconds	0.025086	0.000004	0.150946	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	hours	minutes	0.000438	0.000050	0.002125	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	hours	hours	0.000016	0.004907	0.000079	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	hours	days	0.000001	0.022223	0.000004	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	hours	months	0.000000	0.101289	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	days	seconds	0.040910	0.000001	0.235960	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	days	minutes	0.000951	0.000009	0.005111	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	days	hours	0.000032	0.000420	0.000175	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	days	days	0.000001	0.011174	0.000007	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	days	months	0.000000	0.084505	0.000001	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	months	seconds	0.044470	0.000002	0.289401	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	months	minutes	0.001524	0.000005	0.009911	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	months	hours	0.000054	0.000067	0.000350	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	months	days	0.000002	0.006777	0.000012	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	months	months	0.000000	0.066318	0.000001	0.000000
rationalPower1,1,128,1	409466	313814094	COUNT	years	seconds	0.494912	0.001000	2.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	subsecond	seconds	0.004504	0.000034	0.003457	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	subsecond	minutes	0.000125	0.001254	0.000085	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	subsecond	hours	0.000013	0.006609	0.000004	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	subsecond	days	0.000001	0.052414	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	subsecond	months	0.000000	0.155091	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	subsecond	years	0.000000	0.246000	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	seconds	seconds	0.014713	0.000016	0.038453	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	seconds	minutes	0.000137	0.000403	0.000089	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	seconds	hours	0.000010	0.005532	0.000004	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	seconds	days	0.000001	0.027054	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	seconds	months	0.000000	0.103707	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	seconds	years	0.000000	0.156000	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	minutes	seconds	0.026138	0.000006	0.040957	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	minutes	minutes	0.000267	0.000148	0.000120	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	minutes	hours	0.000012	0.006172	0.000005	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	minutes	days	0.000001	0.025476	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	minutes	months	0.000000	0.097488	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	hours	seconds	0.039566	0.000003	0.043692	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	hours	minutes	0.000561	0.000049	0.000169	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	hours	hours	0.000020	0.002703	0.000006	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	hours	days	0.000001	0.020388	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	hours	months	0.000000	0.101316	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	days	seconds	0.059164	0.000002	0.046457	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	days	minutes	0.001090	0.000008	0.000262	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	days	hours	0.000041	0.000226	0.000009	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	days	days	0.000001	0.010864	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	days	months	0.000000	0.082398	0.000000	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	months	seconds	0.055828	0.000002	0.047821	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	months	minutes	0.001683	0.000003	0.000366	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	months	hours	0.000051	0.000055	0.000013	0.000000
rationalPower1,1,128,1	409466	313814094	SUM	months	days	0.000002	0.007850	0.000000	0.000000
