#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,16,1	889	313814094	CMS	seconds	days	4.991180	0.005500	0.000730	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	months	5.000184	0.001500	0.000137	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	years	4.985115	0.003000	0.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	seconds	7.069309	0.000500	1.999900	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	minutes	4.938788	0.000500	0.140637	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	hours	4.971383	0.000500	0.008329	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	days	4.992384	0.001000	0.000775	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	months	5.000627	0.001000	0.000153	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	seconds	7.782515	0.000500	1.999920	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	minutes	5.461966	0.000500	0.364715	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	hours	5.033621	0.000500	0.015639	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	days	4.997227	0.001000	0.000882	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	months	5.000693	0.001500	0.000153	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	seconds	8.755782	0.000500	1.999932	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	minutes	5.476941	0.000500	0.411512	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	hours	5.034161	0.000500	0.062599	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	days	4.992705	0.000500	0.002137	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	months	5.002897	0.001500	0.000195	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	seconds	8.380504	0.000500	1.999933	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	minutes	5.389437	0.000500	0.410934	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	hours	5.061952	0.000500	0.079544	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	days	5.004454	0.000500	0.006513	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	months	5.001652	0.001500	0.000505	0.000000
rationalPower1,4,16,1	889	313814094	CMS	years	seconds	0.000595	0.000000	2.000000	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	seconds	3.653000	0.000000	0.721300	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	minutes	5.157124	0.000500	0.064822	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	hours	5.034508	0.001500	0.008392	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	days	4.977940	0.019999	0.000868	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	months	5.000364	0.001000	0.000113	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	years	3.979057	0.003000	0.000000	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	seconds	5.002571	0.000500	1.999900	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	minutes	4.850980	0.000500	0.064865	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	hours	4.942153	0.001500	0.006793	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	days	4.991384	0.001500	0.000727	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	months	5.000119	0.001500	0.000114	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	years	4.978522	0.001000	0.000000	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	seconds	7.303932	0.000500	1.999903	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	minutes	4.977698	0.000500	0.151364	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	hours	4.974400	0.001500	0.008133	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	days	4.992302	0.003000	0.000655	0.000000
