#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,1,16,1	145388	313836223	BF	seconds	years	0.000000	0.005000	0.010000	0.000000
rationalPower1,1,16,1	145388	313836223	BF	minutes	seconds	0.046826	0.000500	0.370842	0.000000
rationalPower1,1,16,1	145388	313836223	BF	minutes	minutes	0.000000	0.000500	0.026374	0.000000
rationalPower1,1,16,1	145388	313836223	BF	minutes	hours	0.000000	0.004990	0.010900	0.000000
rationalPower1,1,16,1	145388	313836223	BF	minutes	days	0.000000	0.001999	0.010114	0.000000
rationalPower1,1,16,1	145388	313836223	BF	minutes	months	0.000000	0.002496	0.010030	0.000000
rationalPower1,1,16,1	145388	313836223	BF	hours	seconds	0.129698	0.000491	0.878019	0.000000
rationalPower1,1,16,1	145388	313836223	BF	hours	minutes	0.000000	0.000500	0.085149	0.000000
rationalPower1,1,16,1	145388	313836223	BF	hours	hours	0.000000	0.000500	0.012946	0.000000
rationalPower1,1,16,1	145388	313836223	BF	hours	days	0.000000	0.001486	0.010173	0.000000
rationalPower1,1,16,1	145388	313836223	BF	hours	months	0.000000	0.003983	0.010032	0.000000
rationalPower1,1,16,1	145388	313836223	BF	days	seconds	0.189947	0.000500	0.973544	0.000000
rationalPower1,1,16,1	145388	313836223	BF	days	minutes	0.000000	0.000500	0.304036	0.000000
rationalPower1,1,16,1	145388	313836223	BF	days	hours	0.000000	0.000500	0.024730	0.000000
rationalPower1,1,16,1	145388	313836223	BF	days	days	0.000000	0.008499	0.010484	0.000000
rationalPower1,1,16,1	145388	313836223	BF	days	months	0.000000	0.002491	0.010055	0.000000
rationalPower1,1,16,1	145388	313836223	BF	months	seconds	0.164869	0.000500	0.991516	0.000000
rationalPower1,1,16,1	145388	313836223	BF	months	minutes	0.000000	0.000493	0.570622	0.000000
rationalPower1,1,16,1	145388	313836223	BF	months	hours	0.000000	0.000500	0.050081	0.000000
rationalPower1,1,16,1	145388	313836223	BF	months	days	0.000000	0.000500	0.011606	0.000000
rationalPower1,1,16,1	145388	313836223	BF	months	months	0.000000	0.001496	0.010128	0.000000
rationalPower1,1,16,1	145388	313836223	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,32,1	204807	313836223	BF	subsecond	seconds	0.186441	0.000500	0.019843	0.000000
rationalPower1,1,32,1	204807	313836223	BF	subsecond	minutes	0.000000	0.000500	0.013055	0.000000
rationalPower1,1,32,1	204807	313836223	BF	subsecond	hours	0.000000	0.001000	0.010540	0.000000
rationalPower1,1,32,1	204807	313836223	BF	subsecond	days	0.000000	0.001500	0.010079	0.000000
rationalPower1,1,32,1	204807	313836223	BF	subsecond	months	0.000000	0.002000	0.010017	0.000000
rationalPower1,1,32,1	204807	313836223	BF	subsecond	years	0.000000	0.006000	0.010000	0.000000
rationalPower1,1,32,1	204807	313836223	BF	seconds	seconds	0.100259	0.000500	0.052505	0.000000
rationalPower1,1,32,1	204807	313836223	BF	seconds	minutes	0.000287	0.000500	0.014055	0.000000
rationalPower1,1,32,1	204807	313836223	BF	seconds	hours	0.000000	0.003498	0.010503	0.000000
rationalPower1,1,32,1	204807	313836223	BF	seconds	days	0.000000	0.001498	0.010082	0.000000
rationalPower1,1,32,1	204807	313836223	BF	seconds	months	0.000000	0.004499	0.010022	0.000000
rationalPower1,1,32,1	204807	313836223	BF	seconds	years	0.000000	0.005000	0.010000	0.000000
rationalPower1,1,32,1	204807	313836223	BF	minutes	seconds	0.038782	0.000498	0.327418	0.000000
rationalPower1,1,32,1	204807	313836223	BF	minutes	minutes	0.000000	0.000498	0.022566	0.000000
rationalPower1,1,32,1	204807	313836223	BF	minutes	hours	0.000000	0.003000	0.010639	0.000000
rationalPower1,1,32,1	204807	313836223	BF	minutes	days	0.000000	0.001500	0.010082	0.000000
rationalPower1,1,32,1	204807	313836223	BF	minutes	months	0.000000	0.005000	0.010021	0.000000
rationalPower1,1,32,1	204807	313836223	BF	hours	seconds	0.103169	0.000500	0.755846	0.000000
rationalPower1,1,32,1	204807	313836223	BF	hours	minutes	0.000000	0.000500	0.054829	0.000000
rationalPower1,1,32,1	204807	313836223	BF	hours	hours	0.000000	0.000500	0.011765	0.000000
rationalPower1,1,32,1	204807	313836223	BF	hours	days	0.000000	0.001500	0.010107	0.000000
rationalPower1,1,32,1	204807	313836223	BF	hours	months	0.000000	0.004498	0.010022	0.000000
rationalPower1,1,32,1	204807	313836223	BF	days	seconds	0.187025	0.000500	0.964092	0.000000
rationalPower1,1,32,1	204807	313836223	BF	days	minutes	0.000000	0.000500	0.217277	0.000000
rationalPower1,1,32,1	204807	313836223	BF	days	hours	0.000000	0.000500	0.019938	0.000000
rationalPower1,1,32,1	204807	313836223	BF	days	days	0.000000	0.001500	0.010384	0.000000
rationalPower1,1,32,1	204807	313836223	BF	days	months	0.000000	0.004000	0.010038	0.000000
rationalPower1,1,32,1	204807	313836223	BF	months	seconds	0.164869	0.000500	0.987599	0.000000
rationalPower1,1,32,1	204807	313836223	BF	months	minutes	0.000000	0.000500	0.504286	0.000000
rationalPower1,1,32,1	204807	313836223	BF	months	hours	0.000000	0.000500	0.042469	0.000000
rationalPower1,1,32,1	204807	313836223	BF	months	days	0.000000	0.001000	0.011338	0.000000
rationalPower1,1,32,1	204807	313836223	BF	months	months	0.000000	0.001500	0.010103	0.000000
rationalPower1,1,32,1	204807	313836223	BF	years	seconds	1.000000	0.000000	0.999996	0.000000
rationalPower1,1,64,1	290547	313836223	BF	subsecond	seconds	0.203390	0.000500	0.022464	0.000000
rationalPower1,1,64,1	290547	313836223	BF	subsecond	minutes	0.000000	0.001000	0.012298	0.000000
rationalPower1,1,64,1	290547	313836223	BF	subsecond	hours	0.000000	0.001000	0.010822	0.000000
rationalPower1,1,64,1	290547	313836223	BF	subsecond	days	0.000000	0.003500	0.010045	0.000000
rationalPower1,1,64,1	290547	313836223	BF	subsecond	months	0.000000	0.022999	0.010018	0.000000
rationalPower1,1,64,1	290547	313836223	BF	subsecond	years	0.000000	0.020000	0.010000	0.000000
rationalPower1,1,64,1	290547	313836223	BF	seconds	seconds	0.155415	0.000500	0.047688	0.000000
rationalPower1,1,64,1	290547	313836223	BF	seconds	minutes	0.000862	0.000500	0.013171	0.000000
rationalPower1,1,64,1	290547	313836223	BF	seconds	hours	0.000000	0.001000	0.010381	0.000000
rationalPower1,1,64,1	290547	313836223	BF	seconds	days	0.000000	0.003500	0.010055	0.000000
rationalPower1,1,64,1	290547	313836223	BF	seconds	months	0.000000	0.016499	0.010015	0.000000
rationalPower1,1,64,1	290547	313836223	BF	seconds	years	0.000000	0.024000	0.010000	0.000000
rationalPower1,1,64,1	290547	313836223	BF	minutes	seconds	0.031600	0.000500	0.221033	0.000000
rationalPower1,1,64,1	290547	313836223	BF	minutes	minutes	0.000000	0.000500	0.018177	0.000000
rationalPower1,1,64,1	290547	313836223	BF	minutes	hours	0.000000	0.002500	0.010459	0.000000
rationalPower1,1,64,1	290547	313836223	BF	minutes	days	0.000000	0.004499	0.010056	0.000000
rationalPower1,1,64,1	290547	313836223	BF	minutes	months	0.000000	0.017497	0.010015	0.000000
rationalPower1,1,64,1	290547	313836223	BF	hours	seconds	0.103906	0.000500	0.759796	0.000000
rationalPower1,1,64,1	290547	313836223	BF	hours	minutes	0.000000	0.000500	0.059314	0.000000
rationalPower1,1,64,1	290547	313836223	BF	hours	hours	0.000000	0.001000	0.011716	0.000000
rationalPower1,1,64,1	290547	313836223	BF	hours	days	0.000000	0.002499	0.010097	0.000000
rationalPower1,1,64,1	290547	313836223	BF	hours	months	0.000000	0.019500	0.010019	0.000000
rationalPower1,1,64,1	290547	313836223	BF	days	seconds	0.185272	0.000500	0.949088	0.000000
rationalPower1,1,64,1	290547	313836223	BF	days	minutes	0.000000	0.000500	0.183622	0.000000
rationalPower1,1,64,1	290547	313836223	BF	days	hours	0.000000	0.000500	0.017691	0.000000
rationalPower1,1,64,1	290547	313836223	BF	days	days	0.000000	0.002500	0.010281	0.000000
rationalPower1,1,64,1	290547	313836223	BF	days	months	0.000000	0.016500	0.010024	0.000000
rationalPower1,1,64,1	290547	313836223	BF	months	seconds	0.164869	0.000500	0.982909	0.000000
rationalPower1,1,64,1	290547	313836223	BF	months	minutes	0.000000	0.000500	0.397357	0.000000
rationalPower1,1,64,1	290547	313836223	BF	months	hours	0.000000	0.000500	0.029759	0.000000
rationalPower1,1,64,1	290547	313836223	BF	months	days	0.000000	0.002500	0.010913	0.000000
rationalPower1,1,64,1	290547	313836223	BF	months	months	0.000000	0.010499	0.010077	0.000000
rationalPower1,1,64,1	290547	313836223	BF	years	seconds	1.000000	0.000000	0.999995	0.000000
rationalPower1,1,128,1	409493	313836223	BF	subsecond	seconds	0.338983	0.001000	0.020040	0.000000
rationalPower1,1,128,1	409493	313836223	BF	subsecond	minutes	0.000000	0.001000	0.011804	0.000000
rationalPower1,1,128,1	409493	313836223	BF	subsecond	hours	0.000000	0.001000	0.010449	0.000000
rationalPower1,1,128,1	409493	313836223	BF	subsecond	days	0.000000	0.002000	0.010039	0.000000
rationalPower1,1,128,1	409493	313836223	BF	subsecond	months	0.000000	0.008000	0.010007	0.000000
rationalPower1,1,128,1	409493	313836223	BF	subsecond	years	0.000000	0.013000	0.010000	0.000000
rationalPower1,1,128,1	409493	313836223	BF	seconds	seconds	0.253663	0.000500	0.032369	0.000000
rationalPower1,1,128,1	409493	313836223	BF	seconds	minutes	0.002585	0.010499	0.012392	0.000000
rationalPower1,1,128,1	409493	313836223	BF	seconds	hours	0.000000	0.001998	0.010265	0.000000
rationalPower1,1,128,1	409493	313836223	BF	seconds	days	0.000000	0.002499	0.010039	0.000000
rationalPower1,1,128,1	409493	313836223	BF	seconds	months	0.000000	0.008497	0.010010	0.000000
rationalPower1,1,128,1	409493	313836223	BF	seconds	years	0.000000	0.012000	0.010000	0.000000
rationalPower1,1,128,1	409493	313836223	BF	minutes	seconds	0.028440	0.000500	0.167902	0.000000
rationalPower1,1,128,1	409493	313836223	BF	minutes	minutes	0.000000	0.000500	0.016370	0.000000
rationalPower1,1,128,1	409493	313836223	BF	minutes	hours	0.000000	0.002500	0.010351	0.000000
rationalPower1,1,128,1	409493	313836223	BF	minutes	days	0.000000	0.002500	0.010040	0.000000
rationalPower1,1,128,1	409493	313836223	BF	minutes	months	0.000000	0.008499	0.010010	0.000000
rationalPower1,1,128,1	409493	313836223	BF	hours	seconds	0.066323	0.000500	0.528185	0.000000
rationalPower1,1,128,1	409493	313836223	BF	hours	minutes	0.000000	0.000499	0.034726	0.000000
rationalPower1,1,128,1	409493	313836223	BF	hours	hours	0.000000	0.008998	0.010743	0.000000
rationalPower1,1,128,1	409493	313836223	BF	hours	days	0.000000	0.002498	0.010057	0.000000
rationalPower1,1,128,1	409493	313836223	BF	hours	months	0.000000	0.008500	0.010011	0.000000
rationalPower1,1,128,1	409493	313836223	BF	days	seconds	0.172998	0.000500	0.933534	0.000000
rationalPower1,1,128,1	409493	313836223	BF	days	minutes	0.000000	0.000500	0.150462	0.000000
rationalPower1,1,128,1	409493	313836223	BF	days	hours	0.000000	0.000500	0.015145	0.000000
rationalPower1,1,128,1	409493	313836223	BF	days	days	0.000000	0.001500	0.010196	0.000000
rationalPower1,1,128,1	409493	313836223	BF	days	months	0.000000	0.006499	0.010016	0.000000
rationalPower1,1,128,1	409493	313836223	BF	months	seconds	0.164869	0.000500	0.978029	0.000000
rationalPower1,1,128,1	409493	313836223	BF	months	minutes	0.000000	0.000500	0.326364	0.000000
rationalPower1,1,128,1	409493	313836223	BF	months	hours	0.000000	0.000500	0.028025	0.000000
rationalPower1,1,128,1	409493	313836223	BF	months	days	0.000000	0.002500	0.010632	0.000000
rationalPower1,1,128,1	409493	313836223	BF	months	months	0.000000	0.012000	0.010054	0.000000
rationalPower1,1,128,1	409493	313836223	BF	years	seconds	1.000000	0.000000	0.999993	0.000000
