#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,32,1	1523	313814094	CMS	seconds	years	0.000000	0.002000	0.000000	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	seconds	0.860027	0.000500	1.999900	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	minutes	0.049725	0.000500	0.217004	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	hours	0.002784	0.001500	0.012210	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	days	0.000302	0.002999	0.001179	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	months	0.000059	0.001497	0.000188	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	seconds	1.375396	0.000500	1.999948	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	minutes	0.136883	0.000500	0.669397	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	hours	0.005168	0.000500	0.027424	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	days	0.000308	0.005500	0.001505	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	months	0.000055	0.003000	0.000244	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	seconds	1.592068	0.000500	1.999974	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	minutes	0.208715	0.000500	0.849713	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	hours	0.022829	0.000500	0.101180	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	days	0.000862	0.001000	0.003577	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	months	0.000069	0.008499	0.000331	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	seconds	1.393178	0.000500	1.999981	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	minutes	0.207191	0.000500	0.914693	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	hours	0.037812	0.000500	0.140014	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	days	0.001632	0.000500	0.009753	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	months	0.000214	0.005000	0.000714	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	years	seconds	0.000099	0.000000	2.000000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	seconds	0.184601	0.000500	0.954650	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	minutes	0.029081	0.000500	0.120898	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	hours	0.003281	0.001000	0.013616	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	days	0.000368	0.001000	0.001768	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	months	0.000061	0.003000	0.000178	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	years	0.000000	0.003000	0.000000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	seconds	0.347630	0.000500	1.999900	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	minutes	0.022973	0.000500	0.079000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	hours	0.002331	0.006499	0.011210	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	days	0.000298	0.001000	0.001388	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	months	0.000050	0.001499	0.000175	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	years	0.000000	0.002000	0.000000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	seconds	0.989289	0.000500	1.999900	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	minutes	0.054650	0.000500	0.270792	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	hours	0.002892	0.001000	0.012872	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	days	0.000267	0.001500	0.001004	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	months	0.000043	0.001500	0.000129	0.000000
