#decay	# windows in store	# elements in stream	query	age class	length class	error:p99	latency:p99	ci-width:p99	ci-miss-rate
rationalPower1,4,8,1	521	313814094	CMS	days	days	0.003570	0.003500	0.014223	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	months	0.000195	0.007000	0.000710	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	seconds	2.890777	0.002000	1.999981	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	minutes	0.437046	0.000500	1.606487	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	hours	0.075738	0.004500	0.204741	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	days	0.009348	0.003999	0.033871	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	months	0.000755	0.007000	0.001652	0.000000
rationalPower1,4,8,1	521	313814094	CMS	years	seconds	0.000099	0.000000	2.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	seconds	0.381329	0.001000	0.666633	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	minutes	0.073449	0.001000	0.227527	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	hours	0.002758	0.001000	0.012645	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	days	0.000558	0.001000	0.001871	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	months	0.000101	0.001000	0.000307	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	seconds	0.777061	0.000500	1.999900	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	minutes	0.062152	0.003500	0.213045	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	hours	0.005068	0.007499	0.017989	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	days	0.000747	0.003000	0.001982	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	months	0.000113	0.001499	0.000308	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	seconds	2.119192	0.000500	1.999900	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	minutes	0.184469	0.000500	0.969736	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	hours	0.008079	0.003500	0.026060	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	days	0.000818	0.003999	0.002641	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	months	0.000117	0.001499	0.000356	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	seconds	2.532421	0.000500	1.999945	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	minutes	0.334952	0.000500	1.569456	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	hours	0.018307	0.001999	0.067124	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	days	0.001024	0.001499	0.003407	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	months	0.000145	0.003500	0.000417	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	seconds	2.722347	0.000500	1.999976	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	minutes	0.415640	0.000500	1.607860	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	hours	0.077105	0.000500	0.190908	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	days	0.002233	0.001499	0.011255	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	months	0.000129	0.001500	0.000529	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	seconds	2.896556	0.000500	1.999980	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	minutes	0.437397	0.000500	1.602532	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	hours	0.075805	0.001000	0.203859	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	days	0.008202	0.001500	0.030260	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	months	0.000425	0.001000	0.001429	0.000000
rationalPower1,4,16,1	889	313814094	CMS	years	seconds	0.000099	0.000000	2.000000	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	seconds	0.326146	0.001000	0.666633	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	minutes	0.030761	0.001000	0.198361	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	hours	0.002758	0.001000	0.021552	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	days	0.001159	0.001000	0.002808	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	months	0.000098	0.001000	0.000254	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	seconds	0.776246	0.000500	1.999900	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	minutes	0.067148	0.002500	0.274633	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	hours	0.006157	0.003000	0.025616	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	days	0.000769	0.002000	0.002746	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	months	0.000115	0.016500	0.000256	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	seconds	2.205259	0.000500	1.999900	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	minutes	0.207359	0.000500	1.083568	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	hours	0.007805	0.002500	0.027483	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	days	0.000743	0.002499	0.002811	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	months	0.000141	0.006500	0.000306	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	seconds	2.612308	0.000500	1.999954	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	minutes	0.380738	0.000500	1.556348	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	hours	0.013246	0.002000	0.065810	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	days	0.000912	0.003000	0.003337	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	months	0.000084	0.002500	0.000289	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	seconds	2.822876	0.000500	1.999976	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	minutes	0.409738	0.000500	1.599844	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	hours	0.069125	0.000500	0.173269	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	days	0.002774	0.001000	0.008831	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	months	0.000144	0.003498	0.000401	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	seconds	2.872823	0.000500	1.999980	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	minutes	0.432577	0.000500	1.605279	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	hours	0.065727	0.000500	0.199414	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	days	0.004239	0.001000	0.020541	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	months	0.000306	0.004000	0.000993	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	years	seconds	0.000100	0.000000	2.000000	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	seconds	0.431152	0.001000	0.507453	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	minutes	0.025898	0.002000	0.112832	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	hours	0.002195	0.001000	0.015395	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	days	0.000459	0.002000	0.001867	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	months	0.000069	0.002000	0.000191	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	years	0.000000	0.002000	0.000000	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	seconds	0.566835	0.000500	1.999900	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	minutes	0.047891	0.001500	0.157100	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	hours	0.003585	0.001000	0.013977	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	days	0.000613	0.001499	0.001834	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	months	0.000085	0.002500	0.000193	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	seconds	1.748695	0.000500	1.999900	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	minutes	0.132162	0.001500	0.737555	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	hours	0.006049	0.001500	0.018924	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	days	0.000540	0.003499	0.001935	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	months	0.000093	0.001500	0.000196	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	seconds	2.486573	0.000500	1.999948	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	minutes	0.307016	0.000500	1.509745	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	hours	0.011418	0.001500	0.055115	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	days	0.000678	0.001000	0.003014	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	months	0.000095	0.002000	0.000306	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	seconds	2.800714	0.000500	1.999974	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	minutes	0.419329	0.000500	1.597057	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	hours	0.064023	0.000500	0.177541	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	days	0.002757	0.001000	0.008914	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	months	0.000185	0.001500	0.000404	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	seconds	2.890772	0.000500	1.999981	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	minutes	0.424607	0.000500	1.599453	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	hours	0.062914	0.000500	0.200299	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	days	0.005080	0.001000	0.022283	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	months	0.000297	0.003000	0.000812	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	years	seconds	0.000099	0.000000	2.000000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	seconds	0.424642	0.000000	1.242729	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	minutes	0.045862	0.001000	0.157503	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	hours	0.003983	0.003000	0.017019	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	days	0.000452	0.001000	0.002180	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	months	0.000061	0.002000	0.000178	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	years	0.000000	0.003000	0.000000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	seconds	0.734653	0.000500	1.999900	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	minutes	0.053223	0.002000	0.183800	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	hours	0.004381	0.008999	0.014251	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	days	0.000643	0.002000	0.002101	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	months	0.000071	0.005500	0.000179	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	years	0.000000	0.002000	0.000000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	seconds	1.918391	0.000500	1.999900	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	minutes	0.167226	0.002000	0.949453	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	hours	0.006270	0.002500	0.023043	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	days	0.000554	0.001000	0.001984	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	months	0.000068	0.003500	0.000164	0.000000
